filepath,x1,y1,x2,y2,class_name
05021.jpg,43,193,489,480, 160
05022.jpg,17,132,486,481, 145
05023.jpg,160,140,410,429, 10
05024.jpg,28,126,472,391, 186
05025.jpg,37,125,494,502, 121
05026.jpg,86,79,453,461, 137
05027.jpg,48,105,491,425, 190
05028.jpg,94,42,499,406, 28
05029.jpg,14,182,501,443, 40
05030.jpg,48,92,474,479, 1
05031.jpg,45,158,481,462, 165
05032.jpg,155,111,455,390, 71
05033.jpg,106,192,437,432, 52
05034.jpg,9,39,502,475, 67
05035.jpg,31,97,482,411, 119
05036.jpg,24,144,488,483, 164
05037.jpg,78,136,462,484, 130
05038.jpg,80,137,427,450, 114
05039.jpg,84,24,413,512, 178
05040.jpg,197,248,448,434, 25
05041.jpg,7,19,487,512, 88
05042.jpg,67,85,493,427, 6
05043.jpg,35,157,491,477, 190
05044.jpg,34,31,486,475, 131
05045.jpg,23,78,484,459, 192
05046.jpg,59,143,460,367, 90
05047.jpg,55,89,478,486, 155
05048.jpg,34,89,479,446, 10
05049.jpg,129,182,396,418, 46
05050.jpg,12,29,506,439, 23
05051.jpg,33,60,477,486, 100
05052.jpg,56,101,468,463, 3
05053.jpg,17,188,502,449, 180
05054.jpg,20,52,495,474, 52
05055.jpg,74,135,354,457, 165
05056.jpg,18,120,489,412, 97
05057.jpg,67,150,464,467, 4
05058.jpg,14,67,512,478, 33
05059.jpg,71,231,390,463, 104
05060.jpg,76,39,430,438, 132
05061.jpg,39,148,481,344, 98
05062.jpg,35,46,496,473, 106
05063.jpg,28,59,484,485, 13
05064.jpg,77,96,482,487, 115
05065.jpg,29,108,484,414, 115
05066.jpg,46,207,411,486, 42
05067.jpg,21,88,490,442, 19
05068.jpg,34,131,497,379, 43
05069.jpg,131,155,355,299, 38
05070.jpg,42,126,480,442, 77
05071.jpg,61,109,444,458, 52
05072.jpg,49,131,472,419, 38
05073.jpg,88,182,370,426, 103
05074.jpg,24,167,497,475, 78
05075.jpg,53,92,450,428, 25
05076.jpg,66,199,445,375, 151
05077.jpg,22,77,493,481, 7
05078.jpg,20,182,496,465, 103
05079.jpg,21,35,512,512, 159
05080.jpg,11,122,504,395, 79
05081.jpg,8,1,505,329, 51
05082.jpg,42,62,477,429, 66
05083.jpg,28,158,483,479, 13
05084.jpg,52,71,482,411, 98
05085.jpg,32,119,490,471, 23
05086.jpg,12,189,501,427, 15
05087.jpg,20,105,469,409, 35
05088.jpg,50,110,437,425, 178
05089.jpg,27,187,491,436, 179
05090.jpg,129,110,451,404, 26
05091.jpg,48,94,477,390, 115
05092.jpg,27,68,489,476, 113
05093.jpg,16,208,503,482, 139
05094.jpg,42,183,478,407, 38
05095.jpg,25,128,500,437, 42
05096.jpg,2,139,487,319, 153
05097.jpg,18,11,493,503, 160
05098.jpg,43,53,413,466, 146
05099.jpg,8,161,488,445, 107
05100.jpg,11,96,488,475, 120
05101.jpg,40,194,475,465, 164
05102.jpg,19,38,488,481, 85
05103.jpg,37,42,472,485, 94
05104.jpg,26,180,492,458, 145
05105.jpg,46,113,476,403, 30
05106.jpg,17,29,486,472, 125
05107.jpg,39,84,485,481, 152
05108.jpg,8,50,508,465, 108
05109.jpg,76,68,408,486, 183
05110.jpg,33,68,444,472, 149
05111.jpg,22,100,484,442, 93
05112.jpg,21,127,501,380, 66
05113.jpg,32,98,486,421, 106
05114.jpg,40,162,471,404, 21
05115.jpg,51,168,464,488, 113
05116.jpg,25,48,467,398, 14
05117.jpg,16,136,485,478, 187
05118.jpg,31,145,486,430, 80
05119.jpg,33,113,475,492, 196
05120.jpg,24,254,490,485, 194
05121.jpg,79,213,451,418, 124
05122.jpg,53,79,479,435, 20
05123.jpg,43,97,454,417, 96
05124.jpg,20,156,503,411, 50
05125.jpg,33,204,472,468, 4
05126.jpg,150,150,464,419, 152
05127.jpg,38,110,481,398, 188
05128.jpg,29,153,486,366, 5
05129.jpg,138,142,468,446, 22
05130.jpg,69,100,438,430, 86
05131.jpg,40,169,476,486, 155
05132.jpg,41,144,477,485, 32
05133.jpg,63,185,479,481, 157
05134.jpg,19,83,483,421, 139
05135.jpg,5,29,510,361, 108
05136.jpg,27,137,490,438, 105
05137.jpg,43,46,462,427, 133
05138.jpg,31,20,509,508, 15
05139.jpg,20,133,495,484, 154
05140.jpg,25,111,493,444, 58
05141.jpg,29,56,497,451, 63
05142.jpg,24,128,483,462, 92
05143.jpg,2,42,512,482, 10
05144.jpg,21,184,486,374, 21
05145.jpg,20,132,479,470, 44
05146.jpg,100,92,399,347, 25
05147.jpg,46,148,502,390, 171
05148.jpg,61,139,451,413, 13
05149.jpg,44,26,474,478, 149
05150.jpg,41,128,395,375, 21
05151.jpg,37,149,488,454, 120
05152.jpg,81,236,445,414, 59
05153.jpg,22,106,491,442, 144
05154.jpg,134,124,396,394, 149
05155.jpg,6,26,506,503, 120
05156.jpg,70,140,414,344, 31
05157.jpg,90,20,401,444, 151
05158.jpg,1,53,504,512, 39
05159.jpg,7,75,512,424, 114
05160.jpg,23,168,502,369, 107
05161.jpg,25,45,496,466, 131
05162.jpg,29,49,483,508, 20
05163.jpg,55,127,444,407, 38
05164.jpg,12,114,499,387, 182
05165.jpg,13,120,490,467, 172
05166.jpg,28,72,468,430, 122
05167.jpg,46,138,499,437, 174
05168.jpg,27,167,479,449, 68
05169.jpg,35,161,492,391, 194
05170.jpg,10,193,498,436, 104
05171.jpg,179,50,468,437, 195
05172.jpg,133,200,494,497, 177
05173.jpg,76,149,438,426, 35
05174.jpg,14,67,511,422, 70
05175.jpg,88,11,424,341, 187
05176.jpg,81,116,476,407, 62
05177.jpg,13,40,494,470, 17
05178.jpg,3,154,511,462, 79
05179.jpg,1,67,500,428, 61
05180.jpg,36,144,455,436, 179
05181.jpg,25,184,482,431, 17
05182.jpg,26,116,499,365, 105
05183.jpg,6,37,489,394, 25
05184.jpg,19,176,493,487, 83
05185.jpg,40,154,430,452, 112
05186.jpg,14,66,498,314, 114
05187.jpg,61,17,450,494, 106
05188.jpg,29,59,493,438, 111
05189.jpg,13,52,467,461, 146
05190.jpg,68,110,464,382, 93
05191.jpg,19,165,493,430, 59
05192.jpg,46,18,444,494, 53
05193.jpg,60,149,504,438, 142
05194.jpg,23,46,469,493, 95
05195.jpg,21,151,495,453, 170
05196.jpg,76,114,444,374, 111
05197.jpg,31,180,475,454, 7
05198.jpg,156,146,404,381, 140
05199.jpg,154,68,429,485, 119
05200.jpg,73,27,430,449, 138
05201.jpg,23,124,496,427, 97
05202.jpg,35,128,459,455, 177
05203.jpg,10,135,512,452, 45
05204.jpg,42,113,471,388, 157
05205.jpg,24,47,478,469, 124
05206.jpg,59,26,441,454, 172
05207.jpg,94,235,463,458, 126
05208.jpg,32,115,504,464, 55
05209.jpg,5,123,512,474, 92
05210.jpg,35,221,405,440, 161
05211.jpg,55,38,426,479, 180
05212.jpg,21,174,492,475, 20
05213.jpg,49,82,480,443, 75
05214.jpg,6,217,506,447, 79
05215.jpg,8,20,507,488, 183
05216.jpg,67,94,448,472, 63
05217.jpg,55,65,443,467, 148
05218.jpg,23,176,479,467, 60
05219.jpg,89,152,430,444, 170
05220.jpg,11,87,511,498, 130
05221.jpg,55,134,458,396, 69
05222.jpg,39,95,483,436, 69
05223.jpg,35,33,470,503, 113
05224.jpg,27,115,512,478, 1
05225.jpg,19,27,493,463, 178
05226.jpg,117,192,485,485, 25
05227.jpg,26,127,486,480, 94
05228.jpg,13,26,512,408, 96
05229.jpg,22,40,493,460, 109
05230.jpg,154,112,381,445, 157
05231.jpg,7,62,504,486, 69
05232.jpg,97,186,427,418, 192
05233.jpg,59,59,451,396, 144
05234.jpg,50,80,472,456, 183
05235.jpg,34,33,475,434, 73
05236.jpg,48,70,461,438, 101
05237.jpg,35,45,485,468, 195
05238.jpg,29,161,487,453, 141
05239.jpg,55,54,427,472, 100
05240.jpg,17,62,491,498, 87
05241.jpg,18,204,497,478, 182
05242.jpg,34,120,494,456, 125
05243.jpg,4,48,507,475, 88
05244.jpg,45,124,431,432, 127
05245.jpg,24,75,503,458, 196
05246.jpg,103,77,415,432, 110
05247.jpg,33,146,478,384, 179
05248.jpg,122,73,399,376, 133
05249.jpg,120,196,473,408, 55
05250.jpg,24,40,504,467, 109
05251.jpg,28,112,424,423, 190
05252.jpg,10,84,466,483, 95
05253.jpg,33,0,439,475, 95
05254.jpg,12,54,512,512, 123
05255.jpg,35,79,471,508, 29
05256.jpg,140,105,499,473, 195
05257.jpg,5,1,512,509, 101
05258.jpg,65,123,328,456, 38
05259.jpg,101,167,428,428, 2
05260.jpg,15,13,498,512, 176
05261.jpg,20,116,495,430, 2
05262.jpg,37,122,477,403, 60
05263.jpg,120,105,474,426, 12
05264.jpg,60,101,462,392, 153
05265.jpg,4,20,502,460, 14
05266.jpg,68,187,459,466, 14
05267.jpg,44,125,496,490, 65
05268.jpg,9,6,502,434, 23
05269.jpg,74,27,448,453, 69
05270.jpg,42,71,469,405, 187
05271.jpg,33,77,499,409, 18
05272.jpg,23,109,493,470, 21
05273.jpg,23,78,454,368, 33
05274.jpg,28,69,506,370, 61
05275.jpg,103,251,475,483, 35
05276.jpg,7,19,507,502, 154
05277.jpg,25,58,501,469, 155
05278.jpg,21,268,485,484, 39
05279.jpg,33,42,481,461, 142
05280.jpg,68,76,459,362, 15
05281.jpg,117,133,376,454, 3
05282.jpg,68,132,401,310, 182
05283.jpg,54,149,445,412, 167
05284.jpg,25,33,501,501, 118
05285.jpg,53,108,451,392, 187
05286.jpg,78,50,440,501, 147
05287.jpg,187,209,464,422, 152
05288.jpg,35,192,481,449, 176
05289.jpg,33,121,494,484, 104
05290.jpg,80,146,430,424, 35
05291.jpg,53,59,484,455, 89
05292.jpg,11,169,438,487, 194
05293.jpg,22,141,471,407, 138
05294.jpg,40,98,454,435, 150
05295.jpg,34,36,489,489, 2
05296.jpg,26,44,467,420, 136
05297.jpg,165,236,348,470, 145
05298.jpg,25,92,498,439, 102
05299.jpg,54,118,448,403, 137
05300.jpg,2,109,491,453, 171
05301.jpg,18,183,501,375, 97
05302.jpg,47,128,471,407, 151
05303.jpg,37,212,470,441, 104
05304.jpg,20,86,504,500, 8
05305.jpg,73,78,470,442, 75
05306.jpg,42,180,465,414, 9
05307.jpg,50,98,463,502, 4
05308.jpg,28,117,501,378, 128
05309.jpg,9,97,495,472, 65
05310.jpg,130,172,450,400, 39
05311.jpg,23,52,496,486, 144
05312.jpg,164,200,345,457, 45
05313.jpg,100,160,482,396, 112
05314.jpg,46,84,459,467, 33
05315.jpg,26,163,486,469, 13
05316.jpg,23,61,502,444, 158
05317.jpg,34,94,479,454, 68
05318.jpg,63,60,441,406, 119
05319.jpg,20,149,477,386, 118
05320.jpg,20,92,445,475, 184
05321.jpg,49,256,454,497, 163
05322.jpg,100,110,431,439, 188
05323.jpg,152,177,485,444, 117
05324.jpg,27,133,485,382, 4
05325.jpg,165,216,426,481, 169
05326.jpg,13,40,491,489, 17
05327.jpg,21,131,486,457, 185
05328.jpg,40,196,472,478, 63
05329.jpg,32,143,497,467, 39
05330.jpg,93,111,424,499, 26
05331.jpg,10,1,489,480, 169
05332.jpg,26,55,508,486, 54
05333.jpg,94,116,400,361, 3
05334.jpg,75,16,384,482, 71
05335.jpg,17,67,495,437, 81
05336.jpg,23,77,458,447, 176
05337.jpg,20,88,498,481, 38
05338.jpg,35,167,485,457, 61
05339.jpg,61,232,464,469, 126
05340.jpg,31,140,481,363, 59
05341.jpg,9,96,508,448, 40
05342.jpg,42,5,435,488, 88
05343.jpg,5,70,507,482, 127
05344.jpg,20,214,310,474, 29
05345.jpg,35,110,441,418, 102
05346.jpg,5,191,509,471, 39
05347.jpg,69,193,451,412, 3
05348.jpg,29,168,477,377, 91
05349.jpg,96,177,387,420, 7
05350.jpg,37,58,464,427, 174
05351.jpg,84,19,495,485, 45
05352.jpg,47,57,472,410, 132
05353.jpg,71,169,483,414, 13
05354.jpg,15,1,511,512, 172
05355.jpg,30,120,485,459, 169
05356.jpg,19,128,493,435, 139
05357.jpg,23,99,504,512, 119
05358.jpg,114,177,456,477, 120
05359.jpg,91,165,444,397, 19
05360.jpg,34,158,478,466, 103
05361.jpg,48,54,473,361, 188
05362.jpg,18,13,498,503, 117
05363.jpg,93,114,425,446, 116
05364.jpg,94,89,439,424, 172
05365.jpg,44,72,469,412, 154
05366.jpg,203,195,427,417, 10
05367.jpg,60,111,431,479, 193
05368.jpg,125,18,503,375, 65
05369.jpg,28,59,487,486, 113
05370.jpg,8,71,492,482, 54
05371.jpg,103,99,510,398, 162
05372.jpg,10,144,494,496, 127
05373.jpg,8,56,510,458, 8
05374.jpg,159,206,345,392, 47
05375.jpg,13,174,506,490, 120
05376.jpg,23,146,494,438, 194
05377.jpg,39,6,496,440, 115
05378.jpg,8,137,512,462, 73
05379.jpg,37,14,472,493, 35
05380.jpg,69,106,467,443, 53
05381.jpg,7,63,497,424, 125
05382.jpg,19,185,485,445, 9
05383.jpg,26,81,488,430, 119
05384.jpg,81,38,440,481, 92
05385.jpg,62,294,285,447, 192
05386.jpg,24,100,427,440, 7
05387.jpg,92,199,433,410, 187
05388.jpg,108,238,453,489, 170
05389.jpg,36,26,462,476, 171
05390.jpg,111,99,412,446, 113
05391.jpg,48,117,470,455, 127
05392.jpg,7,55,466,422, 19
05393.jpg,16,170,510,433, 177
05394.jpg,26,124,365,487, 196
05395.jpg,59,142,451,485, 29
05396.jpg,20,97,492,438, 50
05397.jpg,74,147,417,401, 151
05398.jpg,32,166,482,428, 104
05399.jpg,49,111,338,471, 166
05400.jpg,27,97,482,435, 131
05401.jpg,35,116,492,364, 116
05402.jpg,41,118,476,414, 37
05403.jpg,220,266,512,499, 93
05404.jpg,40,40,469,493, 28
05405.jpg,33,184,466,376, 4
05406.jpg,5,56,503,486, 129
05407.jpg,116,92,419,400, 156
05408.jpg,124,228,488,424, 19
05409.jpg,223,168,479,500, 158
05410.jpg,41,125,478,389, 188
05411.jpg,127,135,402,430, 128
05412.jpg,67,179,445,397, 83
05413.jpg,32,119,480,427, 23
05414.jpg,148,131,402,382, 168
05415.jpg,22,92,497,447, 112
05416.jpg,58,204,435,457, 75
05417.jpg,80,115,459,450, 189
05418.jpg,100,39,428,432, 174
05419.jpg,164,151,490,470, 99
05420.jpg,113,174,434,362, 185
05421.jpg,21,110,480,404, 51
05422.jpg,50,109,465,451, 184
05423.jpg,29,233,486,442, 101
05424.jpg,30,50,494,456, 105
05425.jpg,22,115,477,464, 25
05426.jpg,68,183,464,450, 22
05427.jpg,43,151,460,504, 100
05428.jpg,15,67,463,314, 115
05429.jpg,16,46,471,458, 24
05430.jpg,63,311,489,493, 163
05431.jpg,125,225,480,480, 96
05432.jpg,46,90,456,452, 65
05433.jpg,8,48,503,482, 109
05434.jpg,46,136,463,440, 3
05435.jpg,5,112,508,428, 19
05436.jpg,46,41,464,467, 55
05437.jpg,10,61,472,413, 61
05438.jpg,16,201,491,420, 193
05439.jpg,30,165,494,440, 68
05440.jpg,93,63,417,452, 179
05441.jpg,49,51,480,492, 175
05442.jpg,27,116,455,418, 45
05443.jpg,106,39,476,474, 33
05444.jpg,27,44,500,468, 119
05445.jpg,40,160,485,411, 28
05446.jpg,4,137,504,482, 58
05447.jpg,25,89,490,482, 69
05448.jpg,27,93,502,489, 19
05449.jpg,50,182,462,429, 70
05450.jpg,136,220,456,356, 96
05451.jpg,25,84,500,395, 70
05452.jpg,22,32,491,432, 165
05453.jpg,27,215,486,457, 43
05454.jpg,15,21,510,484, 40
05455.jpg,92,207,457,480, 148
05456.jpg,14,48,498,491, 82
05457.jpg,43,39,482,477, 111
05458.jpg,32,30,476,466, 99
05459.jpg,1,12,481,508, 185
05460.jpg,68,122,439,430, 128
05461.jpg,128,224,387,426, 102
05462.jpg,107,232,460,407, 160
05463.jpg,26,87,488,492, 32
05464.jpg,10,182,501,425, 17
05465.jpg,71,87,454,477, 113
05466.jpg,40,126,450,419, 132
05467.jpg,25,294,237,446, 168
05468.jpg,83,71,429,457, 49
05469.jpg,123,110,452,405, 163
05470.jpg,25,165,492,436, 80
05471.jpg,41,157,430,371, 34
05472.jpg,16,44,485,477, 71
05473.jpg,88,156,461,445, 25
05474.jpg,192,197,462,411, 115
05475.jpg,19,68,504,369, 172
05476.jpg,8,108,503,468, 88
05477.jpg,57,126,459,512, 34
05478.jpg,22,122,499,496, 34
05479.jpg,40,118,491,465, 70
05480.jpg,97,205,476,419, 160
05481.jpg,14,200,495,444, 163
05482.jpg,18,118,494,446, 21
05483.jpg,52,75,422,449, 51
05484.jpg,62,148,474,454, 189
05485.jpg,134,178,504,452, 180
05486.jpg,37,270,488,457, 105
05487.jpg,47,229,472,443, 117
05488.jpg,48,67,469,444, 78
05489.jpg,22,232,502,512, 82
05490.jpg,163,151,490,479, 102
05491.jpg,2,55,450,512, 106
05492.jpg,68,102,385,502, 190
05493.jpg,41,1,444,512, 82
05494.jpg,30,105,503,410, 175
05495.jpg,70,174,454,365, 114
05496.jpg,13,85,494,436, 90
05497.jpg,88,61,449,462, 93
05498.jpg,31,82,470,422, 192
05499.jpg,27,166,472,437, 55
05500.jpg,8,50,500,481, 85
05501.jpg,39,135,422,420, 130
05502.jpg,20,37,502,473, 180
05503.jpg,0,39,511,436, 166
05504.jpg,38,94,485,448, 168
05505.jpg,109,133,407,416, 157
05506.jpg,72,126,472,486, 132
05507.jpg,156,209,487,470, 116
05508.jpg,30,0,482,502, 99
05509.jpg,24,203,487,405, 98
05510.jpg,30,120,498,481, 141
05511.jpg,43,43,470,512, 184
05512.jpg,57,125,461,426, 106
05513.jpg,131,182,321,403, 101
05514.jpg,67,86,418,432, 26
05515.jpg,30,128,454,471, 131
05516.jpg,114,93,480,453, 79
05517.jpg,53,33,473,420, 21
05518.jpg,112,242,497,454, 22
05519.jpg,17,177,492,448, 190
05520.jpg,68,72,430,429, 120
05521.jpg,27,125,451,349, 141
05522.jpg,23,22,451,451, 172
05523.jpg,121,123,498,445, 135
05524.jpg,58,161,451,431, 81
05525.jpg,18,95,494,408, 66
05526.jpg,5,154,504,506, 125
05527.jpg,75,160,499,376, 186
05528.jpg,38,169,406,446, 191
05529.jpg,13,101,495,402, 11
05530.jpg,76,176,459,456, 152
05531.jpg,41,46,454,476, 84
05532.jpg,57,183,474,440, 122
05533.jpg,58,152,401,449, 176
05534.jpg,33,121,488,411, 8
05535.jpg,59,143,455,437, 33
05536.jpg,28,70,486,492, 84
05537.jpg,89,55,494,448, 176
05538.jpg,16,137,488,353, 182
05539.jpg,23,75,482,468, 44
05540.jpg,40,118,382,362, 47
05541.jpg,14,84,493,503, 28
05542.jpg,27,121,485,396, 44
05543.jpg,17,47,494,456, 65
05544.jpg,122,198,415,402, 76
05545.jpg,46,136,480,458, 3
05546.jpg,137,131,493,416, 138
05547.jpg,32,116,482,430, 35
05548.jpg,18,150,500,479, 41
05549.jpg,21,28,487,438, 135
05550.jpg,45,52,459,461, 94
05551.jpg,44,40,490,494, 146
05552.jpg,38,110,478,365, 103
05553.jpg,64,25,471,459, 188
05554.jpg,32,199,480,438, 84
05555.jpg,19,127,483,451, 57
05556.jpg,76,304,433,506, 46
05557.jpg,31,28,486,507, 55
05558.jpg,33,216,506,406, 171
05559.jpg,16,6,500,479, 79
05560.jpg,69,277,298,465, 157
05561.jpg,258,121,495,396, 170
05562.jpg,9,50,460,476, 89
05563.jpg,1,17,499,505, 179
05564.jpg,12,75,501,506, 53
05565.jpg,12,100,507,435, 161
05566.jpg,26,58,496,398, 89
05567.jpg,167,208,349,391, 8
05568.jpg,82,146,388,476, 30
05569.jpg,70,1,479,501, 60
05570.jpg,0,37,512,496, 31
05571.jpg,46,81,466,448, 75
05572.jpg,92,129,400,363, 19
05573.jpg,82,113,443,415, 118
05574.jpg,35,34,467,476, 114
05575.jpg,51,134,480,448, 90
05576.jpg,5,140,501,438, 18
05577.jpg,41,96,456,500, 148
05578.jpg,42,55,481,480, 66
05579.jpg,30,148,487,399, 10
05580.jpg,17,23,475,478, 97
05581.jpg,12,91,466,487, 161
05582.jpg,31,170,502,404, 167
05583.jpg,25,58,336,489, 183
05584.jpg,6,17,509,498, 34
05585.jpg,11,213,503,423, 156
05586.jpg,47,285,496,501, 27
05587.jpg,39,198,474,414, 13
05588.jpg,94,288,316,438, 167
05589.jpg,26,146,485,500, 155
05590.jpg,44,84,460,436, 118
05591.jpg,24,153,502,478, 103
05592.jpg,27,97,494,458, 30
05593.jpg,28,75,485,410, 82
05594.jpg,22,15,512,512, 17
05595.jpg,22,52,500,425, 68
05596.jpg,42,54,468,450, 169
05597.jpg,207,268,309,376, 151
05598.jpg,33,118,488,446, 84
05599.jpg,32,90,494,435, 154
05600.jpg,6,130,510,498, 60
05601.jpg,22,70,498,417, 123
05602.jpg,33,65,462,448, 109
05603.jpg,14,108,497,465, 42
05604.jpg,28,201,474,443, 30
05605.jpg,30,93,494,348, 50
05606.jpg,67,79,471,413, 146
05607.jpg,4,84,499,443, 191
05608.jpg,11,242,413,426, 101
05609.jpg,33,95,498,459, 113
05610.jpg,47,19,503,472, 93
05611.jpg,16,104,496,411, 96
05612.jpg,97,166,424,501, 109
05613.jpg,87,146,377,402, 175
05614.jpg,75,16,384,482, 64
05615.jpg,28,120,412,408, 140
05616.jpg,83,131,432,417, 27
05617.jpg,42,147,488,443, 110
05618.jpg,44,92,434,407, 161
05619.jpg,13,15,469,480, 116
05620.jpg,128,112,373,433, 182
05621.jpg,5,108,505,423, 150
05622.jpg,26,122,497,407, 179
05623.jpg,263,271,466,451, 175
05624.jpg,53,125,387,474, 11
05625.jpg,32,46,499,468, 194
05626.jpg,43,186,433,440, 167
05627.jpg,40,19,476,511, 147
05628.jpg,0,114,488,353, 79
05629.jpg,30,107,449,488, 179
05630.jpg,39,24,511,498, 63
05631.jpg,45,138,460,394, 170
05632.jpg,23,80,477,408, 153
05633.jpg,22,195,490,412, 30
05634.jpg,18,128,504,490, 27
05635.jpg,4,126,510,422, 171
05636.jpg,38,44,475,379, 138
05637.jpg,44,16,482,457, 147
05638.jpg,138,125,448,401, 104
05639.jpg,11,18,500,472, 65
05640.jpg,20,53,491,480, 39
05641.jpg,24,82,492,470, 152
05642.jpg,21,106,431,448, 190
05643.jpg,17,87,500,459, 188
05644.jpg,18,94,495,390, 23
05645.jpg,5,30,508,496, 18
05646.jpg,43,94,490,461, 60
05647.jpg,68,16,450,487, 25
05648.jpg,10,26,493,474, 40
05649.jpg,56,98,479,414, 114
05650.jpg,57,185,455,424, 29
05651.jpg,22,174,452,500, 105
05652.jpg,30,226,463,495, 157
05653.jpg,3,99,511,492, 90
05654.jpg,33,201,483,483, 28
05655.jpg,15,96,501,496, 108
05656.jpg,2,122,512,394, 116
05657.jpg,26,56,485,419, 1
05658.jpg,22,111,481,428, 81
05659.jpg,42,167,445,468, 101
05660.jpg,70,93,461,464, 56
05661.jpg,42,161,508,471, 154
05662.jpg,49,48,459,402, 96
05663.jpg,41,66,489,473, 116
05664.jpg,67,71,445,478, 119
05665.jpg,27,70,464,411, 82
05666.jpg,35,240,470,460, 185
05667.jpg,83,120,421,401, 81
05668.jpg,47,134,486,477, 104
05669.jpg,17,43,489,482, 105
05670.jpg,17,87,493,424, 43
05671.jpg,234,150,427,331, 6
05672.jpg,35,1,465,452, 58
05673.jpg,10,126,506,423, 173
05674.jpg,27,136,503,377, 22
05675.jpg,4,177,507,379, 151
05676.jpg,94,53,486,468, 141
05677.jpg,43,10,478,496, 166
05678.jpg,0,0,511,512, 169
05679.jpg,83,155,491,496, 190
05680.jpg,40,175,473,402, 173
05681.jpg,62,127,446,421, 77
05682.jpg,31,123,457,449, 87
05683.jpg,142,215,345,411, 45
05684.jpg,28,120,428,466, 87
05685.jpg,82,107,447,440, 33
05686.jpg,61,161,454,412, 85
05687.jpg,26,39,487,476, 154
05688.jpg,13,162,480,473, 24
05689.jpg,21,15,397,500, 132
05690.jpg,11,115,467,441, 148
05691.jpg,46,178,464,474, 66
05692.jpg,11,95,482,512, 48
05693.jpg,21,175,334,470, 116
05694.jpg,15,146,504,471, 9
05695.jpg,37,241,489,445, 40
05696.jpg,9,11,508,483, 169
05697.jpg,35,92,477,422, 117
05698.jpg,25,27,471,489, 52
05699.jpg,19,128,497,414, 43
05700.jpg,63,48,450,404, 183
05701.jpg,1,118,506,403, 51
05702.jpg,81,199,436,376, 53
05703.jpg,30,78,486,487, 169
05704.jpg,98,87,452,380, 122
05705.jpg,20,124,474,512, 20
05706.jpg,53,154,460,456, 35
05707.jpg,25,93,512,512, 44
05708.jpg,71,70,479,447, 189
05709.jpg,107,41,432,417, 99
05710.jpg,143,133,500,415, 26
05711.jpg,43,76,499,441, 171
05712.jpg,98,263,439,493, 129
05713.jpg,22,194,496,464, 18
05714.jpg,43,3,474,512, 122
05715.jpg,28,209,481,462, 77
05716.jpg,49,42,461,451, 89
05717.jpg,49,84,512,427, 17
05718.jpg,34,60,482,455, 10
05719.jpg,41,69,504,386, 36
05720.jpg,85,118,328,402, 26
05721.jpg,49,65,487,435, 85
05722.jpg,87,87,436,463, 41
05723.jpg,18,49,497,410, 90
05724.jpg,0,67,512,491, 73
05725.jpg,65,196,472,466, 143
05726.jpg,42,181,443,413, 59
05727.jpg,124,117,417,508, 140
05728.jpg,8,108,503,506, 76
05729.jpg,30,143,499,421, 25
05730.jpg,21,89,506,488, 54
05731.jpg,56,129,321,503, 94
05732.jpg,20,92,488,381, 113
05733.jpg,13,58,504,461, 136
05734.jpg,58,119,455,467, 171
05735.jpg,131,127,462,422, 151
05736.jpg,36,24,483,510, 146
05737.jpg,15,217,489,386, 46
05738.jpg,43,113,484,422, 53
05739.jpg,22,102,472,403, 64
05740.jpg,40,146,425,440, 55
05741.jpg,72,130,462,472, 52
05742.jpg,208,262,448,462, 178
05743.jpg,39,163,491,488, 62
05744.jpg,18,88,492,437, 145
05745.jpg,42,56,469,428, 79
05746.jpg,21,190,476,416, 135
05747.jpg,5,131,510,411, 156
05748.jpg,26,75,488,442, 3
05749.jpg,83,69,473,334, 189
05750.jpg,11,14,505,496, 181
05751.jpg,24,61,492,458, 119
05752.jpg,36,151,433,430, 85
05753.jpg,59,92,454,440, 113
05754.jpg,21,48,512,469, 1
05755.jpg,48,97,469,461, 140
05756.jpg,10,121,494,454, 156
05757.jpg,15,95,502,500, 124
05758.jpg,48,27,462,512, 50
05759.jpg,52,60,450,443, 63
05760.jpg,63,247,450,457, 45
05761.jpg,12,174,375,479, 173
05762.jpg,10,123,496,507, 81
05763.jpg,81,266,398,446, 41
05764.jpg,67,121,356,468, 78
05765.jpg,47,169,459,411, 97
05766.jpg,44,33,469,482, 190
05767.jpg,8,153,500,434, 77
05768.jpg,37,121,468,393, 97
05769.jpg,131,129,423,356, 42
05770.jpg,77,57,432,501, 178
05771.jpg,1,1,512,512, 118
05772.jpg,35,214,295,459, 37
05773.jpg,25,66,503,500, 130
05774.jpg,121,90,405,427, 176
05775.jpg,56,160,482,421, 123
05776.jpg,5,58,472,490, 145
05777.jpg,41,73,484,459, 188
05778.jpg,20,40,491,507, 159
05779.jpg,13,78,463,464, 44
05780.jpg,21,73,479,490, 149
05781.jpg,1,95,508,441, 73
05782.jpg,26,70,481,491, 100
05783.jpg,41,85,482,470, 110
05784.jpg,97,107,464,417, 89
05785.jpg,40,124,451,452, 169
05786.jpg,75,183,451,382, 60
05787.jpg,19,38,500,393, 18
05788.jpg,42,94,482,391, 72
05789.jpg,138,101,473,485, 175
05790.jpg,30,58,496,438, 159
05791.jpg,35,174,407,493, 89
05792.jpg,36,79,472,448, 93
05793.jpg,44,111,482,407, 156
05794.jpg,121,180,394,396, 28
05795.jpg,18,50,486,480, 185
05796.jpg,28,5,477,452, 155
